4.685435816645622253e-02,1.560875475406646729e-01,5.789674818515777588e-02
1.256291121244430542e-01,3.670219331979751587e-03,-1.091193333268165588e-01
-4.998063668608665466e-02,-3.187056863680481911e-03,-2.644931897521018982e-02
