-5.594804883003234863e-02,8.572386205196380615e-02,-4.219342023134231567e-02
-4.615525156259536743e-02,1.393828913569450378e-02,-3.283775970339775085e-02
1.170296594500541687e-01,-1.302453279495239258e-01,-1.331674605607986450e-01
