2.561301924288272858e-02,-2.794960048049688339e-03,-7.055455446243286133e-02
-1.329764574766159058e-01,8.588907122611999512e-02,1.868801116943359375e-01
7.811026275157928467e-02,1.100349798798561096e-02,6.078292056918144226e-02
