-1.076151058077812195e-01,-1.603833585977554321e-01,5.804867669939994812e-02
1.360258311033248901e-01,1.011691540479660034e-01,8.256202563643455505e-03
-1.939697563648223877e-01,-4.942562058568000793e-02,-1.295681446790695190e-01
